#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
CI|SBB2||HHN|34.688438|-117.824242|825.0|0.0|0.0|0.0|STS-2,VELOCITY-TRANSDUCER,STRECKEISEN|629145000.0|1.0|M/S|100.0|2016-07-07T16:00:00|
CI|SBB2||HHZ|34.688438|-117.824242|825.0|0.0|0.0|-90.0|STS-2,VELOCITY-TRANSDUCER,STRECKEISEN|629145000.0|1.0|M/S|100.0|2016-07-07T16:00:00|
CI|SBB2||HNE|34.688438|-117.824242|825.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214321.0|1.0|M/S**2|100.0|2016-07-07T16:00:00|
CI|SBB2||HNN|34.688438|-117.824242|825.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213671.0|1.0|M/S**2|100.0|2016-07-07T16:00:00|
CI|SBB2||HNZ|34.688438|-117.824242|825.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213705.0|1.0|M/S**2|100.0|2016-07-07T16:00:00|
CI|SBB2|2C|HNE|34.688438|-117.824242|825.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214321.0|1.0|M/S**2|200.0|2016-07-07T16:00:00|
CI|SBB2|2C|HNN|34.688438|-117.824242|825.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213671.0|1.0|M/S**2|200.0|2016-07-07T16:00:00|
CI|SBB2|2C|HNZ|34.688438|-117.824242|825.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213705.0|1.0|M/S**2|200.0|2016-07-07T16:00:00|
CI|SLA||HHE|35.89095|-117.28332|1174.0|0.0|90.0|0.0|Velocity Transducer|622337551.435|0.03|m/s|100.0|2012-08-15T18:00:00|
CI|SLA||HHN|35.89095|-117.28332|1174.0|0.0|0.0|0.0|Velocity Transducer|618991650.6208|0.03|m/s|100.0|2012-08-15T18:00:00|
CI|SLA||HHZ|35.89095|-117.28332|1174.0|0.0|0.0|-90.0|Velocity Transducer|616482225.0102|0.03|m/s|100.0|2012-08-15T18:00:00|
CI|SLA||HNE|35.89095|-117.28332|1174.0|0.0|90.0|0.0|Accelerometer|214253.116141|0.03|m/s**2|100.0|2011-03-08T21:00:00|2019-11-20T18:30:00
CI|SLA||HNN|35.89095|-117.28332|1174.0|0.0|0.0|0.0|Accelerometer|213671.4644364|0.03|m/s**2|100.0|2011-03-08T21:00:00|2019-11-20T18:30:00
CI|SLA||HNZ|35.89095|-117.28332|1174.0|0.0|0.0|-90.0|Accelerometer|213979.3976918|0.03|m/s**2|100.0|2011-03-08T21:00:00|2019-11-20T18:30:00
CI|SRT||HHE|35.692348|-117.750511|667.0|0.0|90.0|0.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2016-08-23T19:30:00|
CI|SRT||HHN|35.692348|-117.750511|667.0|0.0|0.0|0.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2016-08-23T19:30:00|
CI|SRT||HHZ|35.692348|-117.750511|667.0|0.0|0.0|-90.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2016-08-23T19:30:00|
CI|SRT||HNE|35.692348|-117.750511|667.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|214056.0|1.0|M/S**2|100.0|2015-04-02T20:00:00|
CI|SRT||HNN|35.692348|-117.750511|667.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213628.0|1.0|M/S**2|100.0|2015-04-02T20:00:00|
CI|SRT||HNZ|35.692348|-117.750511|667.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|100.0|2015-04-02T20:00:00|
CI|TEH||HHE|35.2913|-118.42079|846.0|0.0|90.0|0.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2013-09-24T19:45:00|2020-11-23T17:00:00
CI|TEH||HHN|35.2913|-118.42079|846.0|0.0|0.0|0.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2013-09-24T19:45:00|2020-11-23T17:00:00
CI|TEH||HHZ|35.2913|-118.42079|846.0|0.0|0.0|-90.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2013-09-24T19:45:00|2020-11-23T17:00:00
CI|TEH||HNE|35.2913|-118.42079|846.0|0.0|90.0|0.0|Accelerometer|213945.18288560747|0.03|m/s**2|100.0|2010-12-14T18:20:00|2020-11-23T17:00:00
CI|TEH||HNN|35.2913|-118.42079|846.0|0.0|0.0|0.0|Accelerometer|214047.82730407172|0.03|m/s**2|100.0|2010-12-14T18:20:00|2020-11-23T17:00:00
CI|TEH||HNZ|35.2913|-118.42079|846.0|0.0|0.0|-90.0|Accelerometer|214321.54575330965|0.03|m/s**2|100.0|2010-12-14T18:20:00|2020-11-23T17:00:00
CI|TEJ||EHZ|35.231071|-118.688782|650.0|1.0|0.0|-90.0|L-4C VERTICAL,VELOCITY-TRANSDUCER,SERCEL|41936100.0|10.0|M/S|100.0|2018-07-06T20:00:00|
CI|TEJ||HNE|35.231071|-118.688782|650.0|1.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213773.0|1.0|M/S**2|100.0|2018-07-06T20:00:00|
CI|TEJ||HNN|35.231071|-118.688782|650.0|1.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213841.0|1.0|M/S**2|100.0|2018-07-06T20:00:00|
CI|TEJ||HNZ|35.231071|-118.688782|650.0|1.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213807.0|1.0|M/S**2|100.0|2018-07-06T20:00:00|
CI|TEJ|2C|HNE|35.231071|-118.688782|650.0|1.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213791.0|1.0|M/S**2|200.0|2018-07-06T20:00:00|
CI|TEJ|2C|HNN|35.231071|-118.688782|650.0|1.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213859.0|1.0|M/S**2|200.0|2018-07-06T20:00:00|
CI|TEJ|2C|HNZ|35.231071|-118.688782|650.0|1.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213825.0|1.0|M/S**2|200.0|2018-07-06T20:00:00|
CI|TOW2||HHE|35.808559|-117.764877|685.0|1.8|90.0|0.0|PBB-200S,VELOCITY-TRANSDUCER,METROZET|626910000.0|0.03|M/S|100.0|2014-10-08T18:00:00|
CI|TOW2||HHN|35.808559|-117.764877|685.0|1.8|0.0|0.0|PBB-200S,VELOCITY-TRANSDUCER,METROZET|626910000.0|0.03|M/S|100.0|2014-10-08T18:00:00|
CI|TOW2||HHZ|35.808559|-117.764877|685.0|1.8|0.0|-90.0|PBB-200S,VELOCITY-TRANSDUCER,METROZET|626838000.0|0.03|M/S|100.0|2014-10-08T18:00:00|
CI|TOW2||HNE|35.808559|-117.764877|685.0|1.8|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213800.0|0.03|M/S**2|100.0|2014-10-08T18:00:00|
CI|TOW2||HNN|35.808559|-117.764877|685.0|1.8|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214142.0|0.03|M/S**2|100.0|2014-10-08T18:00:00|
CI|TOW2||HNZ|35.808559|-117.764877|685.0|1.8|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214356.0|0.03|M/S**2|100.0|2014-10-08T18:00:00|
CI|TPO||HHE|34.87883|-118.22864|769.0|1.4|90.0|0.0|Velocity Sensor|629145000.0|1.0|m/s|100.0|2016-09-08T18:30:00|
CI|TPO||HHN|34.87883|-118.22864|769.0|1.4|0.0|0.0|Velocity Sensor|629145000.0|1.0|m/s|100.0|2016-09-08T18:30:00|
CI|TPO||HHZ|34.87883|-118.22864|769.0|1.4|0.0|-90.0|Velocity Sensor|629145000.0|1.0|m/s|100.0|2016-09-08T18:30:00|
CI|TPO||HNE|34.87883|-118.22864|769.0|1.4|90.0|0.0|Accelerometer|213628.3114102172|1.0|m/s**2|100.0|2016-09-08T18:30:00|
CI|TPO||HNN|34.87883|-118.22864|769.0|1.4|0.0|0.0|Accelerometer|213799.38513306822|1.0|m/s**2|100.0|2016-09-08T18:30:00|
CI|TPO||HNZ|34.87883|-118.22864|769.0|1.4|0.0|-90.0|Accelerometer|213542.77454879167|1.0|m/s**2|100.0|2016-09-08T18:30:00|
CI|TPO|2C|HNE|34.87883|-118.22864|769.0|1.4|90.0|0.0|Accelerometer|213628.3114102172|1.0|m/s**2|200.0|2016-09-08T18:30:00|
CI|TPO|2C|HNN|34.87883|-118.22864|769.0|1.4|0.0|0.0|Accelerometer|213799.38513306822|1.0|m/s**2|200.0|2016-09-08T18:30:00|
CI|TPO|2C|HNZ|34.87883|-118.22864|769.0|1.4|0.0|-90.0|Accelerometer|213542.77454879167|1.0|m/s**2|200.0|2016-09-08T18:30:00|
CI|WAS2||HHE|35.7377|-118.55743|1828.0|2.0|90.0|0.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2014-06-03T21:16:00|
CI|WAS2||HHN|35.7377|-118.55743|1828.0|2.0|0.0|0.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2014-06-03T21:16:00|
CI|WAS2||HHZ|35.7377|-118.55743|1828.0|2.0|0.0|-90.0|Velocity Sensor|624237338.4664547|0.03|m/s|100.0|2014-06-03T21:16:00|
CI|WAS2||HNE|35.7377|-118.55743|1828.0|2.0|90.0|0.0|Accelerometer|213970.84399022354|0.03|m/s**2|100.0|2014-06-03T21:16:00|
CI|WAS2||HNN|35.7377|-118.55743|1828.0|2.0|0.0|0.0|Accelerometer|213928.0754825301|0.03|m/s**2|100.0|2014-06-03T21:16:00|
CI|WAS2||HNZ|35.7377|-118.55743|1828.0|2.0|0.0|-90.0|Accelerometer|214099.14951330383|0.03|m/s**2|100.0|2014-06-03T21:16:00|
CI|WBM||HHE|35.608391|-117.890488|892.0|1.1|90.0|0.0|MBB-2,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2017-03-16T20:30:00|
CI|WBM||HHN|35.608391|-117.890488|892.0|1.1|0.0|0.0|MBB-2,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2017-03-16T20:30:00|
CI|WBM||HHZ|35.608391|-117.890488|892.0|1.1|0.0|-90.0|MBB-2,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2017-03-16T20:30:00|
CI|WBM||HNE|35.608391|-117.890488|892.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213550.0|1.0|M/S**2|100.0|2017-03-16T20:30:00|
CI|WBM||HNN|35.608391|-117.890488|892.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214064.0|1.0|M/S**2|100.0|2017-03-16T20:30:00|
CI|WBM||HNZ|35.608391|-117.890488|892.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213550.0|1.0|M/S**2|100.0|2017-03-16T20:30:00|
CI|WBM|2C|HNE|35.608391|-117.890488|892.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213550.0|1.0|M/S**2|200.0|2017-03-16T20:30:00|
CI|WBM|2C|HNN|35.608391|-117.890488|892.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|214064.0|1.0|M/S**2|200.0|2017-03-16T20:30:00|
CI|WBM|2C|HNZ|35.608391|-117.890488|892.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213550.0|1.0|M/S**2|200.0|2017-03-16T20:30:00|
CI|WBP||HHE|35.87841|-118.07414|2494.6|0.0|90.0|0.0|MBB-2,Velocity Transducer,METROZET|314573000.0|1.0|m/s|100.0|2019-07-10T22:00:00|
CI|WBP||HHN|35.87841|-118.07414|2494.6|0.0|0.0|0.0|MBB-2,Velocity Transducer,METROZET|314573000.0|1.0|m/s|100.0|2019-07-10T22:00:00|
CI|WBP||HHZ|35.87841|-118.07414|2494.6|0.0|0.0|-90.0|MBB-2,Velocity Transducer,METROZET|314573000.0|1.0|m/s|100.0|2019-07-10T22:00:00|
CI|WBP||HNE|35.87841|-118.07414|2494.6|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213379.0|1.0|m/s**2|100.0|2019-07-10T22:00:00|
CI|WBP||HNN|35.87841|-118.07414|2494.6|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213807.0|1.0|m/s**2|100.0|2019-07-10T22:00:00|
CI|WBP||HNZ|35.87841|-118.07414|2494.6|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213251.0|1.0|m/s**2|100.0|2019-07-10T22:00:00|
CI|WBP|2C|HNE|35.87841|-118.07414|2494.6|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213379.0|1.0|m/s**2|200.0|2019-07-10T22:00:00|
CI|WBP|2C|HNN|35.87841|-118.07414|2494.6|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213807.0|1.0|m/s**2|200.0|2019-07-10T22:00:00|
CI|WBP|2C|HNZ|35.87841|-118.07414|2494.6|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213251.0|1.0|m/s**2|200.0|2019-07-10T22:00:00|
CI|WBS||HHE|35.53664|-118.14035|1927.0|0.0|90.0|0.0|Velocity Sensor|631538778.673913|0.03|m/s|100.0|2012-04-26T17:46:00|
CI|WBS||HHN|35.53664|-118.14035|1927.0|0.0|0.0|0.0|Velocity Sensor|629865828.2668298|0.03|m/s|100.0|2012-04-26T17:46:00|
CI|WBS||HHZ|35.53664|-118.14035|1927.0|0.0|0.0|-90.0|Velocity Sensor|628192877.8597466|0.03|m/s|100.0|2012-04-26T17:46:00|
CI|WBS||HNE|35.53664|-118.14035|1927.0|0.0|90.0|0.0|Accelerometer|214047.82730407172|0.03|m/s**2|100.0|2012-04-26T17:46:00|
CI|WBS||HNN|35.53664|-118.14035|1927.0|0.0|0.0|0.0|Accelerometer|213910.96807945272|0.03|m/s**2|100.0|2012-04-26T17:46:00|
CI|WBS||HNZ|35.53664|-118.14035|1927.0|0.0|0.0|-90.0|Accelerometer|214184.68652869068|0.03|m/s**2|100.0|2012-04-26T17:46:00|
CI|WCS2||HHE|36.025211|-117.765259|1143.0|1.0|90.0|0.0|PBB-200S,Velocity Transducer,METROZET|626910000.0|0.03|M/S|100.0|2019-04-04T19:30:00|
CI|WCS2||HHN|36.025211|-117.765259|1143.0|1.0|0.0|0.0|PBB-200S,Velocity Transducer,METROZET|626910000.0|0.03|M/S|100.0|2019-04-04T19:30:00|
CI|WCS2||HHZ|36.025211|-117.765259|1143.0|1.0|0.0|-90.0|PBB-200S,Velocity Transducer,METROZET|626838000.0|0.03|M/S|100.0|2019-04-04T19:30:00|
CI|WCS2||HNE|36.025211|-117.765259|1143.0|1.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213757.0|0.03|M/S**2|100.0|2014-07-14T21:00:00|
CI|WCS2||HNN|36.025211|-117.765259|1143.0|1.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213329.0|0.03|M/S**2|100.0|2014-07-14T21:00:00|
CI|WCS2||HNZ|36.025211|-117.765259|1143.0|1.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213415.0|0.03|M/S**2|100.0|2014-07-14T21:00:00|
CI|WHF||HHE|35.695129|-118.35183|859.0|2.0|90.0|0.0|STS-2.5,VELOCITY-TRANSDUCER,STRECKEISEN|629145000.0|1.0|M/S|100.0|2015-08-24T20:00:00|
CI|WHF||HHN|35.695129|-118.35183|859.0|2.0|0.0|0.0|STS-2.5,VELOCITY-TRANSDUCER,STRECKEISEN|629145000.0|1.0|M/S|100.0|2015-08-24T20:00:00|
CI|WHF||HHZ|35.695129|-118.35183|859.0|2.0|0.0|-90.0|STS-2.5,VELOCITY-TRANSDUCER,STRECKEISEN|629145000.0|1.0|M/S|100.0|2015-08-24T20:00:00|
CI|WHF||HNE|35.695129|-118.35183|859.0|2.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|212687.0|1.0|M/S**2|100.0|2015-08-24T20:00:00|
CI|WHF||HNN|35.695129|-118.35183|859.0|2.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213201.0|1.0|M/S**2|100.0|2015-08-24T20:00:00|
CI|WHF||HNZ|35.695129|-118.35183|859.0|2.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213628.0|1.0|M/S**2|100.0|2015-08-24T20:00:00|
CI|WLH2||HHE|36.152072|-118.313186|2672.0|2.0|90.0|0.0|STS-2.5,Velocity Transducer,STRECKEISEN|624237000.0|0.03|m/s|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WLH2||HHN|36.152072|-118.313186|2672.0|2.0|0.0|0.0|STS-2.5,Velocity Transducer,STRECKEISEN|624237000.0|0.03|m/s|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WLH2||HHZ|36.152072|-118.313186|2672.0|2.0|0.0|-90.0|STS-2.5,Velocity Transducer,STRECKEISEN|624237000.0|0.03|m/s|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WLH2||HNE|36.152072|-118.313186|2672.0|2.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213671.0|0.03|m/s**2|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WLH2||HNN|36.152072|-118.313186|2672.0|2.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213757.0|0.03|m/s**2|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WLH2||HNZ|36.152072|-118.313186|2672.0|2.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|212944.0|0.03|m/s**2|100.0|2014-06-04T21:00:00|2019-09-12T19:00:00
CI|WMF||HHE|36.11758|-117.854858|1537.4|0.8|90.0|0.0|CMG-3T,Velocity Transducer,GURALP|625790000.0|1.0|M/S|100.0|2016-07-13T20:00:00|
CI|WMF||HHN|36.11758|-117.854858|1537.4|0.8|0.0|0.0|CMG-3T,Velocity Transducer,GURALP|627467000.0|1.0|M/S|100.0|2016-07-13T20:00:00|
CI|WMF||HHZ|36.11758|-117.854858|1537.4|0.8|0.0|-90.0|CMG-3T,Velocity Transducer,GURALP|625790000.0|1.0|M/S|100.0|2016-07-13T20:00:00|
CI|WMF||HNE|36.11758|-117.854858|1537.4|0.8|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|100.0|2016-07-13T20:00:00|
CI|WMF||HNN|36.11758|-117.854858|1537.4|0.8|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|100.0|2016-07-13T20:00:00|
CI|WMF||HNZ|36.11758|-117.854858|1537.4|0.8|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|100.0|2016-07-13T20:00:00|
CI|WMF|2C|HNE|36.11758|-117.854858|1537.4|0.8|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|200.0|2016-07-13T20:00:00|
CI|WMF|2C|HNN|36.11758|-117.854858|1537.4|0.8|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|200.0|2016-07-13T20:00:00|
CI|WMF|2C|HNZ|36.11758|-117.854858|1537.4|0.8|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213842.0|1.0|M/S**2|200.0|2016-07-13T20:00:00|
CI|WNM||EHZ|35.8422|-117.90616|974.3|0.0|0.0|-90.0|Velocity Transducer|69328726.88173565|10.0|m/s|100.0|2017-03-15T23:59:00|
CI|WNM||HNE|35.8422|-117.90616|974.3|0.0|90.0|0.0|Accelerometer|214020.67774185436|1.0|m/s**2|100.0|2017-03-15T23:59:00|
CI|WNM||HNN|35.8422|-117.90616|974.3|0.0|0.0|0.0|Accelerometer|213892.3936193318|1.0|m/s**2|100.0|2017-03-15T23:59:00|
CI|WNM||HNZ|35.8422|-117.90616|974.3|0.0|0.0|-90.0|Accelerometer|214020.67774185436|1.0|m/s**2|100.0|2017-03-15T23:59:00|
CI|WNM|2C|HNE|35.8422|-117.90616|974.3|0.0|90.0|0.0|Accelerometer|214039.08510317325|1.0|m/s**2|200.0|2017-03-15T23:59:00|
CI|WNM|2C|HNN|35.8422|-117.90616|974.3|0.0|0.0|0.0|Accelerometer|213910.78994726724|1.0|m/s**2|200.0|2017-03-15T23:59:00|
CI|WNM|2C|HNZ|35.8422|-117.90616|974.3|0.0|0.0|-90.0|Accelerometer|214039.08510317325|1.0|m/s**2|200.0|2017-03-15T23:59:00|
CI|WOR||HHE|35.695629|-118.242462|795.0|2.4|90.0|0.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|640218000.0|1.0|M/S|100.0|2016-09-20T18:30:00|
CI|WOR||HHN|35.695629|-118.242462|795.0|2.4|0.0|0.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|636779000.0|1.0|M/S|100.0|2016-09-20T18:30:00|
CI|WOR||HHZ|35.695629|-118.242462|795.0|2.4|0.0|-90.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|636359000.0|1.0|M/S|100.0|2016-09-20T18:30:00|
CI|WOR||HNE|35.695629|-118.242462|795.0|2.4|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213799.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|
CI|WOR||HNN|35.695629|-118.242462|795.0|2.4|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213671.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|
CI|WOR||HNZ|35.695629|-118.242462|795.0|2.4|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213970.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|
CI|WRC2||HHE|35.947899|-117.650383|943.0|1.7|90.0|0.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2015-07-08T20:00:00|
CI|WRC2||HHN|35.947899|-117.650383|943.0|1.7|0.0|0.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2015-07-08T20:00:00|
CI|WRC2||HHZ|35.947899|-117.650383|943.0|1.7|0.0|-90.0|PBB-200S,Velocity Transducer,METROZET|629145000.0|1.0|M/S|100.0|2015-07-08T20:00:00|
CI|WRC2||HNE|35.947899|-117.650383|943.0|1.7|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|214227.0|1.0|M/S**2|100.0|2015-07-08T20:00:00|
CI|WRC2||HNN|35.947899|-117.650383|943.0|1.7|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213970.0|1.0|M/S**2|100.0|2015-07-08T20:00:00|
CI|WRC2||HNZ|35.947899|-117.650383|943.0|1.7|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|214056.0|1.0|M/S**2|100.0|2015-07-08T20:00:00|
CI|WRV2||EHZ|36.00774|-117.890404|1070.0|0.0|0.0|-90.0|L-4C VERTICAL,VELOCITY-TRANSDUCER,SERCEL|71450700.0|10.0|M/S|100.0|2018-02-28T19:00:00|
CI|WRV2||HNE|36.00774|-117.890404|1070.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213850.0|1.0|M/S**2|100.0|2018-02-28T19:00:00|
CI|WRV2||HNN|36.00774|-117.890404|1070.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|235188.0|1.0|M/S**2|100.0|2018-02-28T19:00:00|
CI|WRV2||HNZ|36.00774|-117.890404|1070.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|235102.0|1.0|M/S**2|100.0|2018-02-28T19:00:00|
CI|WRV2|2C|HNE|36.00774|-117.890404|1070.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213868.0|1.0|M/S**2|200.0|2018-02-28T19:00:00|
CI|WRV2|2C|HNN|36.00774|-117.890404|1070.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|235208.0|1.0|M/S**2|200.0|2018-02-28T19:00:00|
CI|WRV2|2C|HNZ|36.00774|-117.890404|1070.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|235122.0|1.0|M/S**2|200.0|2018-02-28T19:00:00|
CI|WVP2||EHZ|35.94939|-117.817688|1465.0|1.8|0.0|-90.0|L-4C VERTICAL,Velocity Transducer,SERCEL|68041300.0|10.0|M/S|100.0|2016-10-06T19:00:00|
CI|WVP2||HNE|35.94939|-117.817688|1465.0|1.8|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213764.0|1.0|M/S**2|100.0|2016-10-06T19:00:00|
CI|WVP2||HNN|35.94939|-117.817688|1465.0|1.8|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213550.0|1.0|M/S**2|100.0|2016-10-06T19:00:00|
CI|WVP2||HNZ|35.94939|-117.817688|1465.0|1.8|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213721.0|1.0|M/S**2|100.0|2016-10-06T19:00:00|
CI|WVP2|2C|HNE|35.94939|-117.817688|1465.0|1.8|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213782.0|1.0|M/S**2|200.0|2016-10-06T19:00:00|
CI|WVP2|2C|HNN|35.94939|-117.817688|1465.0|1.8|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213569.0|1.0|M/S**2|200.0|2016-10-06T19:00:00|
CI|WVP2|2C|HNZ|35.94939|-117.817688|1465.0|1.8|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213740.0|1.0|M/S**2|200.0|2016-10-06T19:00:00|
GS|CA01|00|HH1|35.66512|-117.42368|570.4|0.0|0.0|0.0|Velocity Transducer|468848615.0|0.05|m/s|100.0|2019-07-07T12:00:00|2019-10-30T19:12:00
GS|CA01|00|HH2|35.66512|-117.42368|570.4|0.0|90.0|0.0|Velocity Transducer|468848615.0|0.05|m/s|100.0|2019-07-07T12:00:00|2019-10-30T19:12:00
GS|CA01|00|HHZ|35.66512|-117.42368|570.4|0.0|0.0|-90.0|Velocity Transducer|468848615.0|0.05|m/s|100.0|2019-07-07T12:00:00|2019-10-30T19:12:00
GS|CA01|20|HN1|35.66512|-117.42368|570.4|0.0|0.0|0.0|Accelerometer|318345.06295|0.05|m/s**2|200.0|2019-07-07T12:00:00|2019-10-30T19:12:00
GS|CA01|20|HN2|35.66512|-117.42368|570.4|0.0|90.0|0.0|Accelerometer|318345.06295|0.05|m/s**2|200.0|2019-07-07T12:00:00|2019-10-30T19:12:00
